3321.94,4429.35,4067.64,4102.29,4610.26,3942.45,4450.92,4199.05,4203.2,4450.41,4454.39,4187.22,3970.07,4097.58,0|bag
3324.37,4429.39,4071.93,4103.85,4615.57,3944.83,4453.17,4202.73,4207.2,4455.66,4462.08,4192.46,3978,4104.57,0|bag
3336.47,4443.03,4083.81,4117.46,4640.86,3962.81,4471.07,4217.56,4225.89,4494.75,4490.27,4212.53,4003.04,4127.81,0|bag
3329.15,4439.29,4074.33,4112.48,4631.5,3957.56,4465.46,4209.44,4218.21,4488.82,4477.94,4203.07,3989.12,4115.48,0|bag
3314.38,4421.04,4061.81,4095.37,4600.07,3934.48,4442.65,4192.17,4195.45,4436.8,4443.9,4179.16,3959.57,4088.05,0|bag
3313.59,4420.77,4061.24,4096,4604.93,3937.29,4444.82,4192.96,4198.26,4449.08,4449.97,4182.33,3963.57,4091.76,0|bag
3319.79,4436.66,4064.94,4110.76,4633.67,3959.88,4466.44,4204.56,4218.18,4510.58,4479.06,4201.57,3982.7,4110.98,0|bag
3320.36,4437.45,4071.79,4113.08,4631.51,3958.8,4466.92,4208.6,4219.42,4496.34,4476.58,4202.84,3980.55,4110.35,0|bag
3319.07,4424.05,4073.89,4101.55,4609.63,3940.06,4449.22,4202.22,4204.78,4440.91,4456.46,4190.11,3971.33,4099.8,0|bag
3322.75,4423.71,4069.8,4098.72,4609.01,3938.73,4446.76,4198.85,4201.8,4442.98,4456.48,4187.74,3975.43,4101.13,0|bag
3328.53,4436.9,4073.43,4109.55,4623.97,3952.28,4460.61,4206.69,4213.12,4472.5,4469.55,4197.81,3983.53,4109.98,0|bag
3330.69,4435.77,4079.17,4110.96,4629.77,3954.4,4462.65,4211.22,4217.76,4476.79,4478.57,4204.12,3992.77,4118.24,0|bag
3334.74,4426.25,4074.17,4100.92,4625.92,3946.61,4452.48,4204.49,4210.44,4470.41,4479.84,4200,4003.29,4122.79,0|bag
3343.21,4433.97,4078.98,4106.26,4632.52,3952.07,4458.29,4209.64,4215.32,4476.53,4486.27,4205.17,4011.99,4130.02,0|bag
3337.04,4435.98,4080.31,4110.25,4634.27,3955.51,4462.76,4212.18,4219.04,4482.41,4485.87,4207.19,4004.39,4126.4,0|bag
3320.6,4417.24,4060.18,4092.92,4616.48,3940.42,4445.04,4193.24,4201.89,4472.64,4468.35,4189.61,3986.41,4108.38,0|bag
3324.76,4416.15,4059.35,4090.89,4618.17,3939.86,4443.5,4192.29,4201.15,4475.26,4472.12,4190.21,3994.02,4113.12,0|bag
3343.51,4441,4086.33,4115.6,4646.19,3963.1,4470.07,4219.03,4227.48,4499.56,4500.21,4216.9,4018.51,4138.86,0|bag
3336.97,4442.13,4088.43,4118.96,4645.42,3964.75,4473.1,4221.35,4229.91,4498.59,4497.08,4217.63,4008.92,4133.56,0|bag
3319,4424.05,4070.4,4101.97,4619.54,3945.74,4453.09,4202.25,4209.35,4468.38,4468.71,4195.44,3980.73,4107.57,0|bag
3322.99,4434.52,4073.98,4110.29,4627.03,3954.15,4462.45,4208,4216.19,4481.1,4473.44,4200.77,3982.26,4110.57,0|bag
3322.53,4442.59,4080.36,4119.8,4637.79,3964.25,4473.73,4216.41,4226.73,4499.38,4482.81,4210.06,3984.06,4115.55,0|bag
3308.89,4421.56,4070.12,4103.24,4619.25,3946.77,4454.84,4202.85,4211.44,4472.72,4467.2,4196.1,3970.96,4102.18,0|bag
3313.89,4415.06,4070.73,4096.87,4615.54,3940.24,4447.29,4200.31,4206.64,4459.36,4467.59,4194.07,3979.76,4106.63,0|bag
3329.43,4432.16,4082.63,4110.28,4631.33,3953.74,4462,4213.22,4219.51,4475.61,4482.61,4207.07,3996.36,4121.77,0|bag
3330.4,4439.33,4084.7,4116.81,4639.12,3961.43,4470.15,4217.77,4226.13,4491.84,4488.74,4212.51,3997.88,4124.87,0|bag
3329.44,4438.23,4082.71,4115.63,4638.76,3960.94,4469.28,4216.29,4225.23,4493.93,4488.52,4211.61,3997.49,4124.25,0|bag
3330.46,4436.45,4080.87,4112.37,4631.68,3955.84,4464.31,4212.94,4219.72,4479.2,4480.69,4206.09,3993.66,4119.63,0|bag
3329.16,4434.51,4080.6,4110.41,4625.78,3951.86,4460.82,4211.17,4216.1,4466.22,4473.98,4202.23,3988.4,4114.91,0|bag
3328.72,4430.98,4079.56,4108.68,4631.45,3953.44,4461.03,4211.1,4218.41,4480.07,4483.01,4206.03,3996.8,4121.55,0|bag
3327.88,4420.4,4071.69,4099.06,4631.4,3948.5,4453.1,4203.83,4213.45,4488.53,4488.23,4203.78,4006.21,4126.24,0|bag
3332,4424.45,4077.81,4102.08,4627.94,3947.47,4453.77,4207.32,4213.36,4471.19,4483.05,4203.28,4003.77,4124.59,0|bag
3341.64,4445.27,4094.38,4120.9,4640.57,3962.35,4472.33,4224.12,4228.58,4477.82,4490.8,4216.16,4006.71,4131.64,0|bag
3344.49,4445.75,4092.65,4120.48,4645.03,3964.45,4473.35,4223.75,4229.86,4489.01,4496.75,4218.23,4013.87,4136.7,0|bag
3342.36,4435.6,4085.86,4110.71,4637.4,3955.73,4462.95,4215.7,4221.3,4479.35,4491.87,4211.29,4014.07,4133.96,0|bag
3338.85,4433.51,4085.67,4109.36,4631.5,3952.2,4460.16,4214.24,4218.32,4467.38,4484.7,4207.64,4006.34,4127.89,0|bag
3326.9,4416.61,4070.29,4093.7,4614.96,3937.58,4443.41,4198.45,4202.74,4452.27,4469.23,4192.38,3993.05,4113.66,0|bag
3325.83,4411.27,4061.7,4086.79,4610.48,3932.79,4436.89,4190.85,4196.12,4452.79,4465.66,4186.32,3992.75,4110.86,0|bag
3340.77,4436.32,4083.59,4109.8,4630.25,3952.46,4460.42,4212.95,4216.89,4466.95,4481.8,4205.51,4004.62,4125.86,0|bag
3332.95,4430.56,4088.46,4109.26,4626.27,3949.15,4458.42,4215.02,4217.31,4454.01,4478.51,4205.94,3997.29,4121.96,0|bag
3321.25,4409.61,4077.66,4092.36,4610.16,3932.63,4439.9,4201.4,4202.71,4432.72,4466.38,4193.26,3988.74,4111.79,0|bag
3333.21,4425.02,4082.01,4101.8,4617.23,3941.33,4449.63,4207.53,4208.37,4440.47,4469.79,4197.57,3994.39,4116.67,0|bag
3334.03,4435.43,4081.37,4108.02,4614.52,3944.76,4454.81,4208.6,4208.57,4437.02,4460.49,4194.4,3982.48,4108.05,0|bag
3318.18,4418.58,4072.35,4096.31,4601.66,3933.08,4442.16,4198.33,4198.6,4423.86,4449.18,4184.6,3968.06,4095.61,0|bag
3319.54,4416.46,4074.91,4096.49,4609.19,3935.92,4444.08,4201.09,4203.11,4436.58,4460.51,4190.92,3978.99,4104.85,0|bag
3325.01,4425.51,4078.72,4103.49,4616.86,3943.38,4452.11,4206.52,4209.41,4448.34,4466.68,4196.5,3983.84,4109.95,0|bag
